   0.000000000000e+00   3.056056448657e-06
   4.882812500000e-02   2.613004661205e-06
   9.765625000000e-02   2.258362325815e-06
   1.464843750000e-01   1.971814914959e-06
   1.953125000000e-01   1.738189096031e-06
   2.441406250000e-01   1.546052195148e-06
   2.929687500000e-01   1.386716539721e-06
   3.417968750000e-01   1.253525668398e-06
   3.906250000000e-01   1.141338399889e-06
   4.394531250000e-01   1.046152917940e-06
   4.882812500000e-01   9.648307268179e-07
   5.371093750000e-01   8.948923946473e-07
   5.859375000000e-01   8.343652896472e-07
   6.347656250000e-01   7.816692519153e-07
   6.835937500000e-01   7.355301420208e-07
   7.324218750000e-01   6.949140216933e-07
   7.812500000000e-01   6.589767066685e-07
   8.300781250000e-01   6.270248513825e-07
   8.789062500000e-01   5.984857398732e-07
   9.277343750000e-01   5.728836914917e-07
   9.765625000000e-01   5.498215236435e-07
   1.025390625000e+00   5.289659035608e-07
   1.074218750000e+00   5.100357085350e-07
   1.123046875000e+00   4.927927264845e-07
   1.171875000000e+00   4.770341873788e-07
   1.220703125000e+00   4.625867343020e-07
   1.269531250000e+00   4.493015327516e-07
   1.318359375000e+00   4.370502842315e-07
   1.367187500000e+00   4.257219619022e-07
   1.416015625000e+00   4.152201254631e-07
   1.464843750000e+00   4.054607029112e-07
   1.513671875000e+00   3.963701502599e-07
   1.562500000000e+00   3.878839185999e-07
   1.611328125000e+00   3.799451721242e-07
   1.660156250000e+00   3.725037119290e-07
   1.708984375000e+00   3.655150692200e-07
   1.757812500000e+00   3.589397384983e-07
   1.806640625000e+00   3.527425268961e-07
   1.855468750000e+00   3.468920001723e-07
   1.904296875000e+00   3.413600094997e-07
   1.953125000000e+00   3.361212859760e-07
   2.001953125000e+00   3.311530920741e-07
   2.050781250000e+00   3.264349212547e-07
   2.099609375000e+00   3.219482380961e-07
   2.148437500000e+00   3.176762532614e-07
   2.197265625000e+00   3.136037276348e-07
   2.246093750000e+00   3.097168017415e-07
   2.294921875000e+00   3.060028466713e-07
   2.343750000000e+00   3.024503334917e-07
   2.392578125000e+00   2.990487186056e-07
   2.441406250000e+00   2.957883428413e-07
   2.490234375000e+00   2.926603424550e-07
   2.539062500000e+00   2.896565704582e-07
   2.587890625000e+00   2.867695269259e-07
   2.636718750000e+00   2.839922971339e-07
   2.685546875000e+00   2.813184965325e-07
   2.734375000000e+00   2.787422217133e-07
   2.783203125000e+00   2.762580066252e-07
   2.832031250000e+00   2.738607834103e-07
   2.880859375000e+00   2.715458473109e-07
   2.929687500000e+00   2.693088251653e-07
   2.978515625000e+00   2.671456470817e-07
   3.027343750000e+00   2.650525209294e-07
   3.076171875000e+00   2.630259093188e-07
   3.125000000000e+00   2.610625088134e-07
   3.173828125000e+00   2.591592311059e-07
   3.222656250000e+00   2.573131859793e-07
   3.271484375000e+00   2.555216658272e-07
   3.320312500000e+00   2.537821315917e-07
   3.369140625000e+00   2.520921999772e-07
   3.417968750000e+00   2.504496317492e-07
   3.466796875000e+00   2.488523211592e-07
   3.515625000000e+00   2.472982861796e-07
   3.564453125000e+00   2.457856596240e-07
   3.613281250000e+00   2.443126810065e-07
   3.662109375000e+00   2.428776890758e-07
   3.710937500000e+00   2.414791149623e-07
   3.759765625000e+00   2.401154758817e-07
   3.808593750000e+00   2.387853693410e-07
   3.857421875000e+00   2.374874678035e-07
   3.906250000000e+00   2.362205137713e-07
   3.955078125000e+00   2.349833152431e-07
   4.003906250000e+00   2.337747415258e-07
   4.052734375000e+00   2.325937193538e-07
   4.101562500000e+00   2.314392293023e-07
   4.150390625000e+00   2.303103024624e-07
   4.199218750000e+00   2.292060173582e-07
   4.248046875000e+00   2.281254970883e-07
   4.296875000000e+00   2.270679066624e-07
   4.345703125000e+00   2.260324505437e-07
   4.394531250000e+00   2.250183703383e-07
   4.443359375000e+00   2.240249426485e-07
   4.492187500000e+00   2.230514771009e-07
   4.541015625000e+00   2.220973144683e-07
   4.589843750000e+00   2.211618249379e-07
   4.638671875000e+00   2.202444064879e-07
   4.687500000000e+00   2.193444833732e-07
   4.736328125000e+00   2.184615047054e-07
   4.785156250000e+00   2.175949431252e-07
   4.833984375000e+00   2.167442935587e-07
   4.882812500000e+00   2.159090720522e-07
   4.931640625000e+00   2.150888146745e-07
   4.980468750000e+00   2.142830764951e-07
   5.029296875000e+00   2.134914306180e-07
   5.078125000000e+00   2.127134672746e-07
   5.126953125000e+00   2.119487929721e-07
   5.175781250000e+00   2.111970296913e-07
   5.224609375000e+00   2.104578141312e-07
   5.273437500000e+00   2.097307969979e-07
   5.322265625000e+00   2.090156423343e-07
   5.371093750000e+00   2.083120268871e-07
   5.419921875000e+00   2.076196395092e-07
   5.468750000000e+00   2.069381805980e-07
   5.517578125000e+00   2.062673615614e-07
   5.566406250000e+00   2.056069043153e-07
   5.615234375000e+00   2.049565408071e-07
   5.664062500000e+00   2.043160125661e-07
   5.712890625000e+00   2.036850702767e-07
   5.761718750000e+00   2.030634733750e-07
   5.810546875000e+00   2.024509896661e-07
   5.859375000000e+00   2.018473949613e-07
   5.908203125000e+00   2.012524727347e-07
   5.957031250000e+00   2.006660137962e-07
   6.005859375000e+00   2.000878159821e-07
   6.054687500000e+00   1.995176838608e-07
   6.103515625000e+00   1.989554284528e-07
   6.152343750000e+00   1.984008669656e-07
   6.201171875000e+00   1.978538225406e-07
   6.250000000000e+00   1.973141240131e-07
   6.298828125000e+00   1.967816056823e-07
   6.347656250000e+00   1.962561070968e-07
   6.396484375000e+00   1.957374728393e-07
   6.445312500000e+00   1.952255523396e-07
   6.494140625000e+00   1.947201996788e-07
   6.542968750000e+00   1.942212734117e-07
   6.591796875000e+00   1.937286363951e-07
   6.640625000000e+00   1.932421556277e-07
   6.689453125000e+00   1.927617020807e-07
   6.738281250000e+00   1.922871505650e-07
   6.787109375000e+00   1.918183795891e-07
   6.835937500000e+00   1.913552712057e-07
   6.884765625000e+00   1.908977108348e-07
   6.933593750000e+00   1.904455874402e-07
   6.982421875000e+00   1.899987928063e-07
   7.031250000000e+00   1.895572220100e-07
   7.080078125000e+00   1.891207730447e-07
   7.128906250000e+00   1.886893467505e-07
   7.177734375000e+00   1.882628467208e-07
   7.226562500000e+00   1.878411792069e-07
   7.275390625000e+00   1.874242530415e-07
   7.324218750000e+00   1.870119794857e-07
   7.373046875000e+00   1.866042722458e-07
   7.421875000000e+00   1.862010473221e-07
   7.470703125000e+00   1.858022229497e-07
   7.519531250000e+00   1.854077195438e-07
   7.568359375000e+00   1.850174595448e-07
   7.617187500000e+00   1.846313674792e-07
   7.666015625000e+00   1.842493698036e-07
   7.714843750000e+00   1.838713948649e-07
   7.763671875000e+00   1.834973728581e-07
   7.812500000000e+00   1.831272356889e-07
   7.861328125000e+00   1.827609170397e-07
   7.910156250000e+00   1.823983522307e-07
   7.958984375000e+00   1.820394781900e-07
   8.007812500000e+00   1.816842334213e-07
   8.056640625000e+00   1.813325578794e-07
   8.105468750000e+00   1.809843930426e-07
   8.154296875000e+00   1.806396817738e-07
   8.203125000000e+00   1.802983683570e-07
   8.251953125000e+00   1.799603983392e-07
   8.300781250000e+00   1.796257186068e-07
