5.322265625000000e+00 	  2.090156423314902e-08
5.371093750000000e+00 	  2.083120268840079e-08
5.419921875000000e+00 	  2.076196395061891e-08
5.468750000000000e+00 	  2.069381805950144e-08
5.517578125000000e+00 	  2.062673615584738e-08
5.566406250000000e+00 	  2.056069043123215e-08
5.615234375000000e+00 	  2.049565408041627e-08
5.664062500000000e+00 	  2.043160125631606e-08
5.712890625000000e+00 	  2.036850702737750e-08
5.761718750000000e+00 	  2.030634733720470e-08
5.810546875000000e+00 	  2.024509896630613e-08
5.859375000000000e+00 	  2.018473949582965e-08
5.908203125000000e+00 	  2.012524727316749e-08
5.957031250000000e+00 	  2.006660137931955e-08
6.005859375000000e+00 	  2.000878159791140e-08
6.054687500000000e+00 	  1.995176838577000e-08
6.103515625000000e+00 	  1.989554284496387e-08
6.152343750000000e+00 	  1.984008669624268e-08
6.201171875000000e+00 	  1.978538225373863e-08
6.250000000000000e+00 	  1.973141240095393e-08
6.298828125000000e+00 	  1.967816056786605e-08
6.347656250000000e+00 	  1.962561070914653e-08
6.396484375000000e+00 	  1.957374728341145e-08
6.445312500000000e+00 	  1.952255523345052e-08
6.494140625000000e+00 	  1.947201996738091e-08
6.542968750000000e+00 	  1.942212734067607e-08
6.591796875000000e+00 	  1.937286363902230e-08
6.640625000000000e+00 	  1.932421556195963e-08
6.689453125000000e+00 	  1.927617020726262e-08
6.738281250000000e+00 	  1.922871505602925e-08
6.787109375000000e+00 	  1.918183795843144e-08
6.835937500000000e+00 	  1.913552712010051e-08
6.884765625000000e+00 	  1.908977108911146e-08
6.933593750000000e+00 	  1.904455874353654e-08
6.982421875000000e+00 	  1.899987927953910e-08
7.031250000000000e+00 	  1.895572219998047e-08
7.080078125000000e+00 	  1.891207730351452e-08
7.128906250000000e+00 	  1.886893467414488e-08
7.177734375000000e+00 	  1.882628467122396e-08
7.226562500000000e+00 	  1.878411791986968e-08
7.275390625000000e+00 	  1.874242530178152e-08
7.324218750000000e+00 	  1.870119794643583e-08
7.373046875000000e+00 	  1.866042722264248e-08
7.421875000000000e+00 	  1.862010473044542e-08
7.470703125000000e+00 	  1.858022229335126e-08
7.519531250000000e+00 	  1.854077195087010e-08
7.568359375000000e+00 	  1.850174595135443e-08
7.617187500000000e+00 	  1.846313674512187e-08
7.666015625000000e+00 	  1.842493697784917e-08
7.714843750000000e+00 	  1.838713948422455e-08
7.763671875000000e+00 	  1.834973728184722e-08
7.812500000000000e+00 	  1.831272356536178e-08
7.861328125000000e+00 	  1.827609170082101e-08
7.910156250000000e+00 	  1.823983522025750e-08
7.958984375000000e+00 	  1.820394781646718e-08
8.007812500000000e+00 	  1.816842333798631e-08
8.056640625000000e+00 	  1.813325578425705e-08
8.105468750000000e+00 	  1.809843930097275e-08
8.154296875000000e+00 	  1.806396817559550e-08
8.203125000000000e+00 	  1.802983683303811e-08
8.251953125000000e+00 	  1.799603983150389e-08
8.300781250000000e+00 	  1.796257185847735e-08
8.349609375000000e+00 	  1.792942772685945e-08
8.398437500000000e+00 	  1.789660237124148e-08
8.447265625000000e+00 	  1.786409084431163e-08
8.496093750000000e+00 	  1.783188831338889e-08
8.544921875000000e+00 	  1.779999005707895e-08
8.593750000000000e+00 	  1.776839146204743e-08
8.642578125000000e+00 	  1.773708801990440e-08
8.691406250000000e+00 	  1.770607532419855e-08
8.740234375000000e+00 	  1.767534906751281e-08
8.789062500000000e+00 	  1.764490503866037e-08
8.837890625000000e+00 	  1.761473911997576e-08
8.886718750000000e+00 	  1.758484728469746e-08
8.935546875000000e+00 	  1.755522559443864e-08
8.984375000000000e+00 	  1.752587019674223e-08
9.033203125000000e+00 	  1.749677732271753e-08
9.082031250000000e+00 	  1.746794328475463e-08
9.130859375000000e+00 	  1.743936447431418e-08
9.179687500000000e+00 	  1.741103735978985e-08
9.228515625000000e+00 	  1.738295848443750e-08
9.277343750000000e+00 	  1.735512446437705e-08
9.326171875000000e+00 	  1.732753198665267e-08
9.375000000000000e+00 	  1.730017780735807e-08
9.423828125000000e+00 	  1.727305874982084e-08
9.472656250000000e+00 	  1.724617170284408e-08
9.521484375000000e+00 	  1.721951361900356e-08
9.570312500000000e+00 	  1.719308151299806e-08
9.619140625000000e+00 	  1.716687246005108e-08
9.667968750000000e+00 	  1.714088359436215e-08
9.716796875000000e+00 	  1.711511210760576e-08
9.765625000000000e+00 	  1.708955524747630e-08
9.814453125000000e+00 	  1.706421031627755e-08
9.863281250000000e+00 	  1.703907466955472e-08
9.912109375000000e+00 	  1.701414571476790e-08
9.960937500000000e+00 	  1.698942091000544e-08
1.000976562500000e+01 	  1.696489776273556e-08
1.005859375000000e+01 	  1.694057382859516e-08
1.010742187500000e+01 	  1.691644671021462e-08
1.015625000000000e+01 	  1.689251405607700e-08
1.020507812500000e+01 	  1.686877355941058e-08
1.025390625000000e+01 	  1.684522295711405e-08
1.030273437500000e+01 	  1.682186002871237e-08
1.035156250000000e+01 	  1.679868259534309e-08
1.040039062500000e+01 	  1.677568851877171e-08
1.044921875000000e+01 	  1.675287570043518e-08
1.049804687500000e+01 	  1.673024208051239e-08
1.054687500000000e+01 	  1.670778563702175e-08
1.059570312500000e+01 	  1.668550438494278e-08
1.064453125000000e+01 	  1.666339637536370e-08
1.069335937500000e+01 	  1.664145969465210e-08
1.074218750000000e+01 	  1.661969246364878e-08
1.079101562500000e+01 	  1.659809283688415e-08
1.083984375000000e+01 	  1.657665900181504e-08
1.088867187500000e+01 	  1.655538917808458e-08
1.093750000000000e+01 	  1.653428161680011e-08
1.098632812500000e+01 	  1.651333459982810e-08
1.103515625000000e+01 	  1.649254643912616e-08
1.108398437500000e+01 	  1.647191547605660e-08
1.113281250000000e+01 	  1.645144008075460e-08
1.118164062500000e+01 	  1.643111865149525e-08
1.123046875000000e+01 	  1.641094961408086e-08
1.127929687500000e+01 	  1.639093142124438e-08
1.132812500000000e+01 	  1.637106255206889e-08
1.137695312500000e+01 	  1.635134151142179e-08
1.142578125000000e+01 	  1.633176682940403e-08
1.147460937500000e+01 	  1.631233706081354e-08
1.152343750000000e+01 	  1.629305078462253e-08
1.157226562500000e+01 	  1.627390660346822e-08
1.162109375000000e+01 	  1.625490314315662e-08
1.166992187500000e+01 	  1.623603905217892e-08
1.171875000000000e+01 	  1.621731300124029e-08
1.176757812500000e+01 	  1.619872368280042e-08
1.181640625000000e+01 	  1.618026981062570e-08
1.186523437500000e+01 	  1.616195011935264e-08
1.191406250000000e+01 	  1.614376336406215e-08
1.196289062500000e+01 	  1.612570831986441e-08
1.201171875000000e+01 	  1.610778378149405e-08
1.206054687500000e+01 	  1.608998856291523e-08
1.210937500000000e+01 	  1.607232149693648e-08
1.215820312500000e+01 	  1.605478143483490e-08
1.220703125000000e+01 	  1.603736724598958e-08
1.225585937500000e+01 	  1.602007781752381e-08
1.230468750000000e+01 	  1.600291205395602e-08
1.235351562500000e+01 	  1.598586887685906e-08
1.240234375000000e+01 	  1.596894722452762e-08
1.245117187500000e+01 	  1.595214605165364e-08
1.250000000000000e+01 	  1.593546432900942e-08
1.254882812500000e+01 	  1.591890104313815e-08
1.259765625000000e+01 	  1.590245519605187e-08
1.264648437500000e+01 	  1.588612580493637e-08
1.269531250000000e+01 	  1.586991190186314e-08
1.274414062500000e+01 	  1.585381253350787e-08
1.279296875000000e+01 	  1.583782676087563e-08
1.284179687500000e+01 	  1.582195365903228e-08
1.289062500000000e+01 	  1.580619231684217e-08
1.293945312500000e+01 	  1.579054183671175e-08
1.298828125000000e+01 	  1.577500133433914e-08
1.303710937500000e+01 	  1.575956993846929e-08
1.308593750000000e+01 	  1.574424679065477e-08
1.313476562500000e+01 	  1.572903104502208e-08
1.318359375000000e+01 	  1.571392186804266e-08
1.323242187500000e+01 	  1.569891843831003e-08
1.328125000000000e+01 	  1.568401994632085e-08
1.333007812500000e+01 	  1.566922559426164e-08
1.337890625000000e+01 	  1.565453459579966e-08
1.342773437500000e+01 	  1.563994617587893e-08
1.347656250000000e+01 	  1.562545957052028e-08
1.352539062500000e+01 	  1.561107402662604e-08
1.357421875000000e+01 	  1.559678880178896e-08
1.362304687500000e+01 	  1.558260316410525e-08
1.367187500000000e+01 	  1.556851639199163e-08
1.372070312500000e+01 	  1.555452777400651e-08
1.376953125000000e+01 	  1.554063660867482e-08
1.381835937500000e+01 	  1.552684220431670e-08
1.386718750000000e+01 	  1.551314387887985e-08
1.391601562500000e+01 	  1.549954095977542e-08
1.396484375000000e+01 	  1.548603278371741e-08
1.401367187500000e+01 	  1.547261869656550e-08
1.406250000000000e+01 	  1.545929805317108e-08
1.411132812500000e+01 	  1.544607021722667e-08
1.416015625000000e+01 	  1.543293456111834e-08
1.420898437500000e+01 	  1.541989046578137e-08
1.425781250000000e+01 	  1.540693732055874e-08
1.430664062500000e+01 	  1.539407452306302e-08
1.435546875000000e+01 	  1.538130147903943e-08
1.440429687500000e+01 	  1.536861760223499e-08
1.445312500000000e+01 	  1.535602231426704e-08
1.450195312500000e+01 	  1.534351504449616e-08
1.455078125000000e+01 	  1.533109522990131e-08
1.459960937500000e+01 	  1.531876231495754e-08
1.464843750000000e+01 	  1.530651575151613e-08
1.469726562500000e+01 	  1.529435499868719e-08
1.474609375000000e+01 	  1.528227952272452e-08
1.479492187500000e+01 	  1.527028879691316e-08
1.484375000000000e+01 	  1.525838230145855e-08
1.489257812500000e+01 	  1.524655952337833e-08
1.494140625000000e+01 	  1.523481995639636e-08
1.499023437500000e+01 	  1.522316310083953e-08
1.503906250000000e+01 	  1.521158846353199e-08
1.508789062500000e+01 	  1.520009555770090e-08
1.513671875000000e+01 	  1.518868390287464e-08
1.518554687500000e+01 	  1.517735302478761e-08
1.523437500000000e+01 	  1.516610245528608e-08
1.528320312500000e+01 	  1.515493173223576e-08
1.533203125000000e+01 	  1.514384039943125e-08
1.538085937500000e+01 	  1.513282800650869e-08
1.542968750000000e+01 	  1.512189410885247e-08
1.547851562500000e+01 	  1.511103826751927e-08
1.552734375000000e+01 	  1.510026004914773e-08
1.557617187500000e+01 	  1.508955902587797e-08
1.562500000000000e+01 	  1.507893477527089e-08
1.567382812500000e+01 	  1.506838688022908e-08
1.572265625000000e+01 	  1.505791492891921e-08
1.577148437500000e+01 	  1.504751851469589e-08
1.582031250000000e+01 	  1.503719723602693e-08
1.586914062500000e+01 	  1.502695069642008e-08
1.591796875000000e+01 	  1.501677850435106e-08
1.596679687500000e+01 	  1.500668027319299e-08
1.601562500000000e+01 	  1.499665562114713e-08
1.606445312500000e+01 	  1.498670417117485e-08
1.611328125000000e+01 	  1.497682555093097e-08
1.616210937500000e+01 	  1.496701939269822e-08
1.621093750000000e+01 	  1.495728533332297e-08
1.625976562500000e+01 	  1.494762301415218e-08
1.630859375000000e+01 	  1.493803208097138e-08
1.635742187500000e+01 	  1.492851218394391e-08
1.640625000000000e+01 	  1.491906297755118e-08
1.645507812500000e+01 	  1.490968412053421e-08
1.650390625000000e+01 	  1.490037527583589e-08
1.655273437500000e+01 	  1.489113611054450e-08
1.660156250000000e+01 	  1.488196629583842e-08
1.665039062500000e+01 	  1.487286550693147e-08
1.669921875000000e+01 	  1.486383342301944e-08
1.674804687500000e+01 	  1.485486972722762e-08
1.679687500000000e+01 	  1.484597410655930e-08
1.684570312500000e+01 	  1.483714625184454e-08
1.689453125000000e+01 	  1.482838585769124e-08
1.694335937500000e+01 	  1.481969262243572e-08
1.699218750000000e+01 	  1.481106624809481e-08
1.704101562500000e+01 	  1.480250644031872e-08
1.708984375000000e+01 	  1.479401290834466e-08
1.713867187500000e+01 	  1.478558536495142e-08
1.718750000000000e+01 	  1.477722352641460e-08
1.723632812500000e+01 	  1.476892711246257e-08
1.728515625000000e+01 	  1.476069584623359e-08
1.733398437500000e+01 	  1.475252945423317e-08
1.738281250000000e+01 	  1.474442766629255e-08
1.743164062500000e+01 	  1.473639021552771e-08
1.748046875000000e+01 	  1.472841683829914e-08
1.752929687500000e+01 	  1.472050727417241e-08
1.757812500000000e+01 	  1.471266126587921e-08
1.762695312500000e+01 	  1.470487855927923e-08
1.767578125000000e+01 	  1.469715890332293e-08
1.772460937500000e+01 	  1.468950205001419e-08
1.777343750000000e+01 	  1.468190775437445e-08
1.782226562500000e+01 	  1.467437577440703e-08
1.787109375000000e+01 	  1.466690587106214e-08
1.791992187500000e+01 	  1.465949780820253e-08
1.796875000000000e+01 	  1.465215135256963e-08
1.801757812500000e+01 	  1.464486627375045e-08
1.806640625000000e+01 	  1.463764234414482e-08
1.811523437500000e+01 	  1.463047933893336e-08
1.816406250000000e+01 	  1.462337703604604e-08
1.821289062500000e+01 	  1.461633521613099e-08
1.826171875000000e+01 	  1.460935366252410e-08
1.831054687500000e+01 	  1.460243216121914e-08
1.835937500000000e+01 	  1.459557050083824e-08
1.840820312500000e+01 	  1.458876847260296e-08
1.845703125000000e+01 	  1.458202587030586e-08
1.850585937500000e+01 	  1.457534249028245e-08
1.855468750000000e+01 	  1.456871813138385e-08
1.860351562500000e+01 	  1.456215259494954e-08
1.865234375000000e+01 	  1.455564568478094e-08
1.870117187500000e+01 	  1.454919720711527e-08
1.875000000000000e+01 	  1.454280697059979e-08
1.879882812500000e+01 	  1.453647478626660e-08
1.884765625000000e+01 	  1.453020046750783e-08
1.889648437500000e+01 	  1.452398383005116e-08
1.894531250000000e+01 	  1.451782469193589e-08
1.899414062500000e+01 	  1.451172287348937e-08
1.904296875000000e+01 	  1.450567819730371e-08
1.909179687500000e+01 	  1.449969048821307e-08
1.914062500000000e+01 	  1.449375957327121e-08
1.918945312500000e+01 	  1.448788528172945e-08
1.923828125000000e+01 	  1.448206744501500e-08
1.928710937500000e+01 	  1.447630589670942e-08
1.933593750000000e+01 	  1.447060047252888e-08
1.938476562500000e+01 	  1.446495101030122e-08
1.943359375000000e+01 	  1.445935734994803e-08
1.948242187500000e+01 	  1.445381933346358e-08
1.953125000000000e+01 	  1.444833680489554e-08
1.958007812500000e+01 	  1.444290961032572e-08
1.962890625000000e+01 	  1.443753759785116e-08
1.967773437500000e+01 	  1.443222061756558e-08
1.972656250000000e+01 	  1.442695852154109e-08
1.977539062500000e+01 	  1.442175116380985e-08
1.982421875000000e+01 	  1.441659840034792e-08
1.987304687500000e+01 	  1.441150008905581e-08
1.992187500000000e+01 	  1.440645608974267e-08
1.997070312500000e+01 	  1.440146626410939e-08
2.001953125000000e+01 	  1.439653047573196e-08
2.006835937500000e+01 	  1.439164859004531e-08
2.011718750000000e+01 	  1.438682047432756e-08
2.016601562500000e+01 	  1.438204599768426e-08
2.021484375000000e+01 	  1.437732503103301e-08
2.026367187500000e+01 	  1.437265744708840e-08
2.031250000000000e+01 	  1.436804312034721e-08
2.036132812500000e+01 	  1.436348192707378e-08
2.041015625000000e+01 	  1.435897374528570e-08
2.045898437500000e+01 	  1.435451845473983e-08
2.050781250000000e+01 	  1.435011593691830e-08
2.055664062500000e+01 	  1.434576607501513e-08
2.060546875000000e+01 	  1.434146875392281e-08
2.065429687500000e+01 	  1.433722386021917e-08
2.070312500000000e+01 	  1.433303128215456e-08
2.075195312500000e+01 	  1.432889090963927e-08
2.080078125000000e+01 	  1.432480263423096e-08
2.084960937500000e+01 	  1.432076634912269e-08
2.089843750000000e+01 	  1.431678194913082e-08
2.094726562500000e+01 	  1.431284933068335e-08
2.099609375000000e+01 	  1.430896839180832e-08
2.104492187500000e+01 	  1.430513903212257e-08
2.109375000000000e+01 	  1.430136115282063e-08
2.114257812500000e+01 	  1.429763465666379e-08
2.119140625000000e+01 	  1.429395944796942e-08
2.124023437500000e+01 	  1.429033543260055e-08
2.128906250000000e+01 	  1.428676251795550e-08
2.133789062500000e+01 	  1.428324061295784e-08
2.138671875000000e+01 	  1.427976962804648e-08
2.143554687500000e+01 	  1.427634947516596e-08
2.148437500000000e+01 	  1.427298006775697e-08
2.153320312500000e+01 	  1.426966132074699e-08
2.158203125000000e+01 	  1.426639315054118e-08
2.163085937500000e+01 	  1.426317547501339e-08
2.167968750000000e+01 	  1.426000821349749e-08
2.172851562500000e+01 	  1.425689128677862e-08
2.177734375000000e+01 	  1.425382461708481e-08
2.182617187500000e+01 	  1.425080812807885e-08
2.187500000000000e+01 	  1.424784174485012e-08
2.192382812500000e+01 	  1.424492539390696e-08
2.197265625000000e+01 	  1.424205900316793e-08
2.202148437500000e+01 	  1.423924250195572e-08
2.207031250000000e+01 	  1.423647582098904e-08
2.211914062500000e+01 	  1.423375889237515e-08
2.216796875000000e+01 	  1.423109164960309e-08
2.221679687500000e+01 	  1.422847402753677e-08
2.226562500000000e+01 	  1.422590596240815e-08
2.231445312500000e+01 	  1.422338739181067e-08
2.236328125000000e+01 	  1.422091825469282e-08
2.241210937500000e+01 	  1.421849849135188e-08
2.246093750000000e+01 	  1.421612804342771e-08
2.250976562500000e+01 	  1.421380685389690e-08
2.255859375000000e+01 	  1.421153486706686e-08
2.260742187500000e+01 	  1.420931202857016e-08
2.265625000000000e+01 	  1.420713828535901e-08
2.270507812500000e+01 	  1.420501358569990e-08
2.275390625000000e+01 	  1.420293787916831e-08
2.280273437500000e+01 	  1.420091111664369e-08
2.285156250000000e+01 	  1.419893325030443e-08
2.290039062500000e+01 	  1.419700423362316e-08
2.294921875000000e+01 	  1.419512402136196e-08
2.299804687500000e+01 	  1.419329256956799e-08
2.304687500000000e+01 	  1.419150983556972e-08
2.309570312500000e+01 	  1.418977577796958e-08
2.314453125000000e+01 	  1.418809035664476e-08
2.319335937500000e+01 	  1.418645353273986e-08
2.324218750000000e+01 	  1.418486526866390e-08
2.329101562500000e+01 	  1.418332552808666e-08
2.333984375000000e+01 	  1.418183427593508e-08
2.338867187500000e+01 	  1.418039147838979e-08
2.343750000000000e+01 	  1.417899710288183e-08
2.348632812500000e+01 	  1.417765111808960e-08
2.353515625000000e+01 	  1.417635349393560e-08
2.358398437500000e+01 	  1.417510420158355e-08
2.363281250000000e+01 	  1.417390321343579e-08
2.368164062500000e+01 	  1.417275050313046e-08
2.373046875000000e+01 	  1.417164604553902e-08
2.377929687500000e+01 	  1.417058981676391e-08
2.382812500000000e+01 	  1.416958179413600e-08
2.387695312500000e+01 	  1.416862195621289e-08
2.392578125000000e+01 	  1.416771028277656e-08
2.397460937500000e+01 	  1.416684675483161e-08
2.402343750000000e+01 	  1.416603135460341e-08
2.407226562500000e+01 	  1.416526406553653e-08
2.412109375000000e+01 	  1.416454487229319e-08
2.416992187500000e+01 	  1.416387376075162e-08
2.421875000000000e+01 	  1.416325071800590e-08
2.426757812500000e+01 	  1.416267573236272e-08
2.431640625000000e+01 	  1.416214879334237e-08
2.436523437500000e+01 	  1.416166989167687e-08
2.441406250000000e+01 	  1.416123901930935e-08
2.446289062500000e+01 	  1.416085616939341e-08
2.451171875000000e+01 	  1.416052133629266e-08
2.456054687500000e+01 	  1.416023451558017e-08
2.460937500000000e+01 	  1.415999570403832e-08
2.465820312500000e+01 	  1.415980489965854e-08
2.470703125000000e+01 	  1.415966210164130e-08
2.475585937500000e+01 	  1.415956731039622e-08
2.480468750000000e+01 	  1.415952052754223e-08
2.485351562500000e+01 	  1.415952175590792e-08
2.490234375000000e+01 	  1.415957099953197e-08
2.495117187500000e+01 	  1.415966826366375e-08
2.500000000000000e+01 	  1.415981355476397e-08
2.504882812500000e+01 	  1.416000688050555e-08
2.509765625000000e+01 	  1.416024824977451e-08
2.514648437500000e+01 	  1.416053767267108e-08
2.519531250000000e+01 	  1.416087516051085e-08
2.524414062500000e+01 	  1.416126072582610e-08
2.529296875000000e+01 	  1.416169438236719e-08
2.534179687500000e+01 	  1.416217614510426e-08
2.539062500000000e+01 	  1.416270603022879e-08
2.543945312500000e+01 	  1.416328405515532e-08
2.548828125000000e+01 	  1.416391023852363e-08
2.553710937500000e+01 	  1.416458460020065e-08
2.558593750000000e+01 	  1.416530716128263e-08
2.563476562500000e+01 	  1.416607794409753e-08
2.568359375000000e+01 	  1.416689697220747e-08
2.573242187500000e+01 	  1.416776427041124e-08
2.578125000000000e+01 	  1.416867986474698e-08
2.583007812500000e+01 	  1.416964378249511e-08
2.587890625000000e+01 	  1.417065605218125e-08
2.592773437500000e+01 	  1.417171670357926e-08
2.597656250000000e+01 	  1.417282576771452e-08
2.602539062500000e+01 	  1.417398327686726e-08
2.607421875000000e+01 	  1.417518926457605e-08
2.612304687500000e+01 	  1.417644376564144e-08
2.617187500000000e+01 	  1.417774681612966e-08
2.622070312500000e+01 	  1.417909845337657e-08
2.626953125000000e+01 	  1.418049871599167e-08
2.631835937500000e+01 	  1.418194764386226e-08
2.636718750000000e+01 	  1.418344527815770e-08
2.641601562500000e+01 	  1.418499166133396e-08
2.646484375000000e+01 	  1.418658683713798e-08
2.651367187500000e+01 	  1.418823085061263e-08
2.656250000000000e+01 	  1.418992374810198e-08
2.661132812500000e+01 	  1.419166557725478e-08
2.666015625000000e+01 	  1.419345638703140e-08
2.670898437500000e+01 	  1.419529622770817e-08
2.675781250000000e+01 	  1.419718515088302e-08
2.680664062500000e+01 	  1.419912320948108e-08
2.685546875000000e+01 	  1.420111045776042e-08
2.690429687500000e+01 	  1.420314695131794e-08
2.695312500000000e+01 	  1.420523274709540e-08
2.700195312500000e+01 	  1.420736790338563e-08
2.705078125000000e+01 	  1.420955247983890e-08
2.709960937500000e+01 	  1.421178653746945e-08
2.714843750000000e+01 	  1.421407013866140e-08
2.719726562500000e+01 	  1.421640334717798e-08
2.724609375000000e+01 	  1.421878622816536e-08
2.729492187500000e+01 	  1.422121884816170e-08
2.734375000000000e+01 	  1.422370127510393e-08
2.739257812500000e+01 	  1.422623357833545e-08
2.744140625000000e+01 	  1.422881582861360e-08
2.749023437500000e+01 	  1.423144809811754e-08
2.753906250000000e+01 	  1.423413046045621e-08
2.758789062500000e+01 	  1.423686299067649e-08
2.763671875000000e+01 	  1.423964576527158e-08
2.768554687500000e+01 	  1.424247886218950e-08
2.773437500000000e+01 	  1.424536236084171e-08
2.778320312500000e+01 	  1.424829634211207e-08
2.783203125000000e+01 	  1.425128088836587e-08
2.788085937500000e+01 	  1.425431608345903e-08
2.792968750000000e+01 	  1.425740201274763e-08
2.797851562500000e+01 	  1.426053876309741e-08
2.802734375000000e+01 	  1.426372642289369e-08
2.807617187500000e+01 	  1.426696508205131e-08
2.812500000000000e+01 	  1.427025483202484e-08
2.817382812500000e+01 	  1.427359576581904e-08
2.822265625000000e+01 	  1.427698797799940e-08
2.827148437500000e+01 	  1.428043156470300e-08
2.832031250000000e+01 	  1.428392662364950e-08
2.836914062500000e+01 	  1.428747325415238e-08
2.841796875000000e+01 	  1.429107155713043e-08
